id_accordo,ccnl_code,titolo,txt_path,char_count,garbage_ratio,quality_bin
10578,T604,CCNL del personale delle fabbricerie 6 luglio 2007,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo del CCNL del personale delle Fabbricerie (T604).txt,54482,0.0068,clean
9243,J152,CCNL per i dipendenti delle agenzie di assicurazione in gestione libera,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ASSICURAZIONI Agenzie in gestione libera (SNA-UNAPASS) (J152).txt,99749,0.0001,clean
8978,B011,"Accordo nazionale in materia di Linee Guida su accordi aziendali in deroga alla normativa prevista dal ccnl (art. 18, lettera B, punto 3, CCNL 10 maggio 2006)","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo del CCNL per gli addetti all'industria chimica, chimico-farmaceutica, delle fibre chimiche e dei settori abrasivi, lubrificanti e g (B011).txt",33177,0.003,clean
9029,A181,CCNL per i lavoratori addetti ad attività di sistemazione idraulico-forestale ed idraulico-agraria,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL addetti lavori sistemazione idraulico-forestale e idraulico-agraria IPOTESI DI ACCORDO 7 dicembre 2010 (A181).txt,25450,0.0058,clean
9573,T812,Accordo relativo alla parte economica del CCNL per i dirigenti dei consorzi ed enti di industrializzazione - biennio 2006-2007,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo del CCNL 11 novembre 2016 per i dirigenti dei consorzi di sviluppo industriale (T812).txt,4708,0.003,clean
8977,V920,CCNL per i lavoratori dipendenti delle sedi nazionali delle Associazioni di Rappresentanza e di Categoria,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti delle sedi nazionali delle Associazioni di Rappresentanza e di Categoria (V920).txt,92539,0.0023,clean
8965,GI91,Verbale di accordo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle società di corse dei cavalli (GI91).txt,146788,0.0049,clean
9248,S101,CCNL di interpretazione autentica dell'art. 23 del CCNL per il personale del comparto delle Regioni e delle Autonomie Locali del 14.9.2000,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per l'istituzione del Fondo Nazionale di Pensione Complementare per i lavoratori dei comparti delle Regioni e delle Autonomie Locali e del Ser (S101).txt,32167,0.0053,clean
9008,J241,Verbale di riunione relativo al tema dell'occupazione ed al rilancio del Fondo di solidarietà del settore del credito,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 21 marzo 2025 in materia di libertà sindacali (J241).txt,59535,0.0023,clean
8983,J267,Accordo per il personale delle carriere operative,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo cornice in tema di contrattualizzazione del rapporto di impiego del personale della carriera operativa, dei servizi generali e di sicurezza e  (J267).txt",4369,0.0048,clean
8984,J257,Accordo per il personale della carriera direttiva,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo cornice in tema di contrattualizzazione del rapporto di impiego del personale della carriera direttiva (J257).txt,3884,0.0054,clean
9022,S661,CCNL per il personale non dirigente del CNEL biennio economico 2004-2005,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per il personale non dirigente del Consiglio Nazionale dell'Economia e del Lavoro (CNEL) - parte normativa quadriennio 2006-2009 e parte economic (S661).txt,4359,0.0055,clean
9549,I731,CCNL per gli addetti agli uffici ed ai terminals delle società e aziende di navigazione che esercitano l'armamento privato,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli addetti agli uffici ed ai terminals delle società e aziende di navigazione che esercitano l'armamento privato (I731).txt,107155,0.0061,clean
9298,I731,Verbale di Accordo 13 giugno 2007 per il rinnovo del CCNL per gli addetti agli uffici ed ai terminals delle società e aziende di navigazione che esercitano l'armamento privato,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli addetti agli uffici ed ai terminals delle società e aziende di navigazione che esercitano l'armamento privato (I731).txt,107155,0.0061,clean
8959,K511,Verbale di accordo sulla scelta del Fondo per la Previdenza Complementare per i lavoratori delle Imprese Industriali di Pulizie,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo all'accordo di rinnovo del CCNL servizi di pulizia, servizi integratimultiservizi del 13 giugno 2025 (K511).txt",9104,0.0164,clean
9038,B142,Accordo di rinnovo del CCNL 23 gennaio 2003,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di confluenza del CCNL lampade nel CCNL vetro (B142).txt,1232,0.0073,clean
8949,B142,Accordo di rinnovo del CCNL 23 gennaio 2003,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di confluenza del CCNL lampade nel CCNL vetro (B142).txt,1232,0.0073,clean
9351,I611,Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 5 giugno 2007 per l'imbarco degli equipaggi degli aliscafi e dei natanti veloci per trasporto passeggeri (I611).txt,101295,0.0063,clean
9351,I5B3,Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 13 novembre 2007 per gli addetti agli uffici e per il personale operaio delle società Tirrenia, Caremar, Saremar; Siremar, Toremar (I5B3).txt",200305,0.0026,clean
9351,I643,Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo (I643).txt,67226,0.0051,clean
15168,I611,CCNL 5 giugno 2007 per l'imbarco degli equipaggi degli aliscafi e dei natanti veloci per trasporto passeggeri,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 5 giugno 2007 per l'imbarco degli equipaggi degli aliscafi e dei natanti veloci per trasporto passeggeri (I611).txt,101295,0.0063,clean
9351,I5C2,Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 14 giugno 1985 per gli addetti agli uffici delle società esercenti i servizi marittimi, postali e commerciali di carattere locale CAREMAR-SIREMAR (I5C2).txt",63051,0.0037,clean
15163,I591,CCNL 5 giugno 2007 per il personale imbarcato sulle unità adibite al servizio di rimorchio delle navi ed al soccorso delle navi,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 5 giugno 2007 per il personale imbarcato sulle unità adibite al servizio di rimorchio delle navi ed al soccorso delle navi (I591).txt,172468,0.0048,clean
9351,I631,Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 20 dicembre 1984 per l'imbarco degli equipaggi delle navi delle società esercenti i servizi marittimi, postali e commerciali di carattere locale  (I631).txt",252589,0.0043,clean
9351,I511,Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/MARITTIMI Navi da Carico da 151 a 3000 Tsl o 4000 Tsc (I511).txt,77579,0.0,clean
9351,I632,Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/MARITTIMI Stato Maggiore Navi Locali (I632).txt,1857,0.0,clean
9351,I642,Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/MARITTIMI Bare Boat Navi Crociera - Equip. Straniero (I642).txt,77579,0.0,clean
9351,I641,Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/MARITTIMI Navi da Crociera (I641).txt,220089,0.0005,clean
9548,I441,CCNL per i capitani di lungo corso al comando e capitani di macchina alla direzione di macchina di navi dell'armamento libero e delle Società del Gruppo Tirrenia non in regolamento organico,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i capitani di lungo corso al comando e capitani di macchina alla direzione di macchina di navi dell'armamento libero e delle Società del Grup (I441).txt,136029,0.025,noisy
9351,I501,Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/MARITTIMI Navi sino a 151 Tsl Armamento Privato (I501).txt,77579,0.0,clean
9351,I441,Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i capitani di lungo corso al comando e capitani di macchina alla direzione di macchina di navi dell'armamento libero e delle Società del Grup (I441).txt,136029,0.025,noisy
9547,I511,CCNL per l'imbarco dei lavoratori marittimi sulle navi da carico e sulle navi traghetto passeggeri/merci superiori a 151 T.S.L.,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/MARITTIMI Navi da Carico da 151 a 3000 Tsl o 4000 Tsc (I511).txt,77579,0.0,clean
9351,I591,Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 5 giugno 2007 per il personale imbarcato sulle unità adibite al servizio di rimorchio delle navi ed al soccorso delle navi (I591).txt,172468,0.0048,clean
9351,I571,Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/MARITTIMI Navi Speciali Armatore Italiano (I571).txt,205268,0.0042,clean
15165,I523,CCNL 5 giugno 2007 per l'imbarco degli equipaggi delle navi da carico superiori a 500 T.S.L.,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per l'imbarco degli equipaggi delle navi da carico superiori a 500 TSL delle società di navigazione ITALIA, LLOYD TRIESTINO, ADRIATICA e TIRRENIA (I523).txt",250896,0.0044,clean
9351,I653,Verbale di accordo 5 giugno 2007 per il rinnovo dei CCNL del settore marittimo,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 13 giugno 1985 per il personale di stato maggiore navigante delle società di navigazione ITALIA, LLOYD TRIESTINO, ADRIATICA e TIRRENIA (I653).txt",148999,0.0041,clean
15164,I652,CCNL 5 giugno 2007 per l'imbarco degli equipaggi delle navi da passeggeri superiori a 50 T.S.L.,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 20 dicembre 1984 per l'imbarco degli equipaggi delle navi da passeggeri superiori a 50 TSL delle società di navigazione ITALIA, LLOYD TRIESTINO,  (I652).txt",271501,0.0039,clean
9004,G099,Verbale di accordo tra AERANTI-CORALLO e CISAL,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo sul Rinnovo del CCNL per i lavoratori amministrativi e tecnici delle imprese radiotelevisive locali (G099).txt,91558,0.0041,clean
8985,T241,CCNL AGIDAE SCUOLA,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL AGIDAE SCUOLA (T241).txt,182310,0.0019,clean
8951,H062,Protocollo di intesa Turismo Confindustria,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ALBERGHI Dipendenti Catene Alberghiere (H062).txt,208916,0.0015,clean
8997,K511,Verbale di incontro 31/5/2007 imprese di pulizia,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo all'accordo di rinnovo del CCNL servizi di pulizia, servizi integratimultiservizi del 13 giugno 2025 (K511).txt",9104,0.0164,clean
8951,K451,Protocollo di intesa Turismo Confindustria,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Protocollo di intesa Turismo Confindustria (K451).txt,3792,0.0055,clean
9138,S713,CCNL successivo al ccnl per il personale non dirigente dell'ENAC quadriennio normativo 2002-2005 e biennio economico 2002-2003,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL successivo al ccnl per il personale non dirigente dell'ENAC quadriennio normativo 2002-2005 e biennio economico 2002-2003 (S713).txt,53858,0.0076,clean
8954,S714,CCNL per il biennio economico 2004-2005 relativo all'area dirigenziale dell'ENAC,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per il biennio economico 2004-2005 relativo all'area dirigenziale dell'ENAC (S714).txt,10152,0.0008,clean
8953,S714,CCNL per il quadriennio normativo 2002-2005 e per il biennio economico 2002-2003 relativo all'area dirigenziale dell'Ente Nazionale per l'Aviazione Civile (ENAC),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per il biennio economico 2004-2005 relativo all'area dirigenziale dell'ENAC (S714).txt,10152,0.0008,clean
9260,I5G1,CCNL  per i lavoratori dei porti - Accordo di rinnovo del biennio economico 2007-2008,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL dei lavoratori dei porti (I5G1).txt,253509,0.0046,clean
14144,GI31,CCNL per i dipendenti delle scuderie dei cavalli da corsa al galoppo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/IPPICA Scuderie Cavalli da Corsa al Galoppo (GI31).txt,65463,0.0,clean
9041,T011,CCNL personale non medico ARIS - biennio economico 2004-2005,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo economico biennio 2006-2007 (T011).txt,3130,0.0019,clean
8964,GI91,Verbale di accordo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle società di corse dei cavalli (GI91).txt,146788,0.0049,clean
14266,K711,"CCNL imprese provate operanti nel settore della distribuzione, del recapito e dei servizi postali","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL imprese provate operanti nel settore della distribuzione, del recapito e dei servizi postali (K711).txt",303229,0.0014,clean
9290,K711,"Ipotesi di accordo per il rinnovo del CCNL distribuzione, recapito e servizi postali","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL imprese provate operanti nel settore della distribuzione, del recapito e dei servizi postali (K711).txt",303229,0.0014,clean
8945,F058,Verbale di accordo,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per il rinnovo per il CCNL del 22 settembre 2004 a valere per gli addetti dell'industria del legno, del sughero, del mobile e dell'arredamento (F058).txt",59144,0.0072,clean
8943,S101,Accordo per l'istituzione del Fondo Nazionale di Pensione Complementare per i lavoratori dei comparti delle Regioni e delle Autonomie Locali e del Servizio Sanitario Nazionale,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per l'istituzione del Fondo Nazionale di Pensione Complementare per i lavoratori dei comparti delle Regioni e delle Autonomie Locali e del Ser (S101).txt,32167,0.0053,clean
8944,S103,CCNL dell'area della dirigenza del comparto Regioni a Autonomie Locali per il biennio economico 2004-2005,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AREA II Dirigenti (Regioni) (S103).txt,13681,0.0,clean
8943,S211,Accordo per l'istituzione del Fondo Nazionale di Pensione Complementare per i lavoratori dei comparti delle Regioni e delle Autonomie Locali e del Servizio Sanitario Nazionale,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per l'istituzione del Fondo Nazionale di Pensione Complementare per i lavoratori dei comparti delle Regioni e delle Autonomie Locali e del Ser (S211).txt,32167,0.0053,clean
